query_id	doc_id		doc_score_b
134		232		15
134		826		15
134		928		15
134		593		14
134		1013		14
134		1015		14
134		49		13
134		99		13
134		640		13
134		951		13
134		760		12
134		825		12
134		1012		12
134		1035		12
134		234		11
134		572		11
134		740		11
134		766		11
134		1017		11
134		1075		11
134		20		10
134		866		10
134		1122		10
134		1313		10
134		14		9
134		29		9
134		124		9
134		179		9
134		225		9
134		329		9
134		685		9
134		888		9
134		891		9
134		1024		9
134		1031		9
134		1214		9
134		1356		9
134		47		8
134		51		8
134		294		8
134		315		8
134		634		8
134		743		8
134		801		8
134		819		8
134		921		8
134		1014		8
134		1019		8
134		1066		8
134		1068		8
134		1121		8
134		1137		8
134		1178		8
134		27		7
134		187		7
134		212		7
134		252		7
134		433		7
134		493		7
134		497		7
134		556		7
134		567		7
134		614		7
134		644		7
134		689		7
134		704		7
134		753		7
134		782		7
134		822		7
134		823		7
134		837		7
134		856		7
134		883		7
134		887		7
134		897		7
134		903		7
134		1020		7
134		1053		7
134		1097		7
134		1104		7
134		1120		7
134		1127		7
134		1131		7
134		1147		7
134		1174		7
134		1235		7
134		1264		7
134		24		6
134		30		6
134		35		6
134		42		6
134		68		6
134		110		6
134		121		6
134		132		6
134		173		6
134		185		6
134		199		6
134		205		6
134		216		6
134		300		6
134		325		6
134		395		6
134		400		6
134		454		6
134		455		6
134		456		6
134		466		6
134		467		6
134		557		6
134		677		6
134		680		6
134		720		6
134		722		6
134		723		6
134		724		6
134		726		6
134		729		6
134		814		6
134		818		6
134		857		6
134		932		6
134		935		6
134		957		6
134		1018		6
134		1021		6
134		1023		6
134		1025		6
134		1026		6
134		1051		6
134		1052		6
134		1108		6
134		1172		6
134		1199		6
134		1202		6
134		1259		6
134		1263		6
134		1309		6
134		1310		6
134		1319		6
134		1		5
134		12		5
134		86		5
134		92		5
134		160		5
134		168		5
134		169		5
134		170		5
134		188		5
134		191		5
134		220		5
134		233		5
134		247		5
134		334		5
134		342		5
134		369		5
134		373		5
134		390		5
134		417		5
134		434		5
134		443		5
134		484		5
134		496		5
134		508		5
134		517		5
134		522		5
134		589		5
134		620		5
134		635		5
134		656		5
134		686		5
134		688		5
134		725		5
134		727		5
134		752		5
134		761		5
134		767		5
134		769		5
134		802		5
134		828		5
134		829		5
134		830		5
134		840		5
134		859		5
134		862		5
134		869		5
134		871		5
134		889		5
134		894		5
134		917		5
134		919		5
134		927		5
134		946		5
134		950		5
134		956		5
134		964		5
134		999		5
134		1039		5
134		1056		5
134		1061		5
134		1130		5
134		1170		5
134		1173		5
134		1175		5
134		1177		5
134		1248		5
134		1291		5
134		1292		5
134		1307		5
134		1321		5
134		1346		5
134		1359		5
134		1364		5
134		1372		5
134		1375		5
134		1382		5
134		15		4
134		58		4
134		78		4
134		82		4
134		96		4
134		100		4
134		122		4
134		125		4
134		134		4
134		140		4
134		146		4
134		165		4
134		201		4
134		202		4
134		204		4
134		206		4
134		210		4
134		211		4
134		222		4
134		226		4
134		227		4
134		272		4
134		273		4
134		276		4
134		297		4
134		330		4
134		344		4
134		349		4
134		360		4
134		363		4
134		401		4
134		413		4
134		419		4
134		421		4
134		441		4
134		444		4
134		445		4
134		460		4
134		469		4
134		470		4
134		477		4
134		503		4
134		514		4
134		540		4
134		575		4
134		601		4
134		628		4
134		642		4
134		658		4
134		667		4
134		676		4
134		683		4
134		687		4
134		712		4
134		741		4
134		744		4
134		763		4
134		786		4
134		798		4
134		806		4
134		824		4
134		831		4
134		838		4
134		847		4
134		858		4
134		873		4
134		881		4
134		884		4
134		885		4
134		896		4
134		907		4
134		908		4
134		909		4
134		912		4
134		936		4
134		937		4
134		948		4
134		952		4
134		959		4
134		960		4
134		967		4
134		974		4
134		987		4
134		1027		4
134		1029		4
134		1034		4
134		1040		4
134		1046		4
134		1048		4
134		1050		4
134		1070		4
134		1071		4
134		1076		4
134		1112		4
134		1117		4
134		1126		4
134		1132		4
134		1146		4
134		1150		4
134		1154		4
134		1164		4
134		1165		4
134		1179		4
134		1186		4
134		1195		4
134		1207		4
134		1229		4
134		1244		4
134		1246		4
134		1258		4
134		1271		4
134		1272		4
134		1274		4
134		1289		4
134		1300		4
134		1316		4
134		1320		4
134		1333		4
134		1339		4
134		1344		4
134		1352		4
134		1381		4
134		9		3
134		10		3
134		13		3
134		25		3
134		31		3
134		33		3
134		36		3
134		52		3
134		54		3
134		56		3
134		62		3
134		75		3
134		83		3
134		84		3
134		95		3
134		101		3
134		115		3
134		127		3
134		129		3
134		149		3
134		151		3
134		164		3
134		167		3
134		183		3
134		189		3
134		207		3
134		214		3
134		218		3
134		219		3
134		240		3
134		248		3
134		250		3
134		280		3
134		289		3
134		305		3
134		313		3
134		317		3
134		321		3
134		338		3
134		343		3
134		347		3
134		367		3
134		368		3
134		391		3
134		404		3
134		416		3
134		423		3
134		426		3
134		448		3
134		459		3
134		462		3
134		465		3
134		468		3
134		487		3
134		494		3
134		500		3
134		504		3
134		506		3
134		518		3
134		521		3
134		542		3
134		548		3
134		551		3
134		552		3
134		554		3
134		565		3
134		566		3
134		568		3
134		569		3
134		576		3
134		580		3
134		588		3
134		599		3
134		600		3
134		611		3
134		623		3
134		625		3
134		627		3
134		630		3
134		645		3
134		649		3
134		654		3
134		661		3
134		663		3
134		668		3
134		673		3
134		675		3
134		692		3
134		693		3
134		699		3
134		706		3
134		710		3
134		717		3
134		755		3
134		757		3
134		772		3
134		779		3
134		781		3
134		788		3
134		792		3
134		796		3
134		804		3
134		805		3
134		816		3
134		833		3
134		834		3
134		835		3
134		843		3
134		844		3
134		845		3
134		846		3
134		851		3
134		860		3
134		861		3
134		863		3
134		867		3
134		870		3
134		874		3
134		886		3
134		898		3
134		901		3
134		911		3
134		915		3
134		918		3
134		924		3
134		926		3
134		929		3
134		930		3
134		931		3
134		962		3
134		985		3
134		986		3
134		1016		3
134		1022		3
134		1037		3
134		1041		3
134		1055		3
134		1067		3
134		1074		3
134		1080		3
134		1088		3
134		1090		3
134		1094		3
134		1114		3
134		1118		3
134		1144		3
134		1145		3
134		1153		3
134		1157		3
134		1161		3
134		1176		3
134		1182		3
134		1185		3
134		1187		3
134		1191		3
134		1209		3
134		1213		3
134		1225		3
134		1228		3
134		1237		3
134		1250		3
134		1266		3
134		1269		3
134		1281		3
134		1290		3
134		1323		3
134		1328		3
134		1330		3
134		1342		3
134		1354		3
134		1355		3
134		1361		3
134		1363		3
134		1366		3
134		1384		3
134		1387		3
134		1392		3
134		1394		3
134		1395		3
134		1397		3
134		1400		3
134		2		2
134		11		2
134		38		2
134		40		2
134		45		2
134		48		2
134		50		2
134		53		2
134		63		2
134		66		2
134		70		2
134		76		2
134		89		2
134		102		2
134		107		2
134		109		2
134		113		2
134		119		2
134		131		2
134		135		2
134		137		2
134		143		2
134		147		2
134		150		2
134		157		2
134		163		2
134		174		2
134		176		2
134		184		2
134		194		2
134		197		2
134		198		2
134		209		2
134		213		2
134		223		2
134		229		2
134		235		2
134		241		2
134		242		2
134		246		2
134		257		2
134		259		2
134		260		2
134		262		2
134		264		2
134		266		2
134		274		2
134		278		2
134		284		2
134		295		2
134		304		2
134		307		2
134		309		2
134		327		2
134		332		2
134		354		2
134		355		2
134		357		2
134		358		2
134		364		2
134		370		2
134		379		2
134		381		2
134		383		2
134		384		2
134		385		2
134		397		2
134		403		2
134		406		2
134		409		2
134		411		2
134		412		2
134		415		2
134		428		2
134		442		2
134		446		2
134		451		2
134		464		2
134		473		2
134		475		2
134		476		2
134		479		2
134		482		2
134		489		2
134		505		2
134		516		2
134		536		2
134		538		2
134		541		2
134		544		2
134		546		2
134		547		2
134		550		2
134		558		2
134		562		2
134		563		2
134		573		2
134		592		2
134		608		2
134		609		2
134		610		2
134		613		2
134		619		2
134		621		2
134		624		2
134		632		2
134		641		2
134		643		2
134		646		2
134		651		2
134		655		2
134		660		2
134		662		2
134		665		2
134		666		2
134		670		2
134		671		2
134		678		2
134		679		2
134		681		2
134		691		2
134		694		2
134		703		2
134		705		2
134		713		2
134		716		2
134		728		2
134		736		2
134		747		2
134		756		2
134		758		2
134		762		2
134		765		2
134		784		2
134		790		2
134		797		2
134		799		2
134		803		2
134		808		2
134		809		2
134		810		2
134		813		2
134		839		2
134		848		2
134		849		2
134		864		2
134		880		2
134		890		2
134		895		2
134		904		2
134		913		2
134		914		2
134		916		2
134		923		2
134		943		2
134		947		2
134		955		2
134		961		2
134		968		2
134		976		2
134		977		2
134		979		2
134		994		2
134		1000		2
134		1005		2
134		1008		2
134		1030		2
134		1032		2
134		1047		2
134		1054		2
134		1060		2
134		1062		2
134		1063		2
134		1064		2
134		1077		2
134		1078		2
134		1081		2
134		1082		2
134		1092		2
134		1106		2
134		1110		2
134		1113		2
134		1134		2
134		1155		2
134		1158		2
134		1183		2
134		1190		2
134		1196		2
134		1197		2
134		1204		2
134		1205		2
134		1210		2
134		1215		2
134		1216		2
134		1219		2
134		1222		2
134		1223		2
134		1224		2
134		1226		2
134		1230		2
134		1231		2
134		1233		2
134		1234		2
134		1243		2
134		1247		2
134		1255		2
134		1265		2
134		1270		2
134		1284		2
134		1286		2
134		1294		2
134		1299		2
134		1302		2
134		1303		2
134		1322		2
134		1325		2
134		1329		2
134		1331		2
134		1335		2
134		1336		2
134		1343		2
134		1349		2
134		1350		2
134		1360		2
134		1362		2
134		1374		2
134		1379		2
134		1380		2
134		1390		2
134		1391		2
134		1396		2
134		1398		2
134		1399		2
134		7		1
134		8		1
134		16		1
134		22		1
134		23		1
134		26		1
134		28		1
134		37		1
134		39		1
134		41		1
134		44		1
134		46		1
134		55		1
134		59		1
134		65		1
134		71		1
134		72		1
134		73		1
134		79		1
134		80		1
134		81		1
134		85		1
134		91		1
134		93		1
134		94		1
134		97		1
134		98		1
134		103		1
134		108		1
134		112		1
134		114		1
134		116		1
134		123		1
134		130		1
134		133		1
134		139		1
134		144		1
134		152		1
134		153		1
134		154		1
134		156		1
134		158		1
134		161		1
134		162		1
134		166		1
134		171		1
134		190		1
134		192		1
134		193		1
134		200		1
134		203		1
134		208		1
134		215		1
134		224		1
134		230		1
134		231		1
134		236		1
134		237		1
134		239		1
134		245		1
134		249		1
134		251		1
134		253		1
134		263		1
134		267		1
134		268		1
134		271		1
134		277		1
134		282		1
134		283		1
134		285		1
134		286		1
134		287		1
134		288		1
134		290		1
134		291		1
134		293		1
134		296		1
134		299		1
134		303		1
134		314		1
134		316		1
134		318		1
134		319		1
134		328		1
134		331		1
134		341		1
134		345		1
134		346		1
134		351		1
134		359		1
134		361		1
134		365		1
134		371		1
134		380		1
134		387		1
134		388		1
134		396		1
134		407		1
134		410		1
134		418		1
134		422		1
134		424		1
134		427		1
134		431		1
134		432		1
134		435		1
134		438		1
134		449		1
134		450		1
134		453		1
134		458		1
134		463		1
134		472		1
134		474		1
134		483		1
134		486		1
134		488		1
134		495		1
134		498		1
134		501		1
134		502		1
134		515		1
134		519		1
134		520		1
134		525		1
134		527		1
134		529		1
134		530		1
134		532		1
134		535		1
134		543		1
134		545		1
134		549		1
134		561		1
134		564		1
134		571		1
134		581		1
134		583		1
134		584		1
134		586		1
134		590		1
134		594		1
134		595		1
134		597		1
134		602		1
134		603		1
134		605		1
134		606		1
134		612		1
134		615		1
134		616		1
134		617		1
134		622		1
134		626		1
134		631		1
134		633		1
134		636		1
134		639		1
134		647		1
134		648		1
134		650		1
134		672		1
134		674		1
134		682		1
134		690		1
134		695		1
134		697		1
134		698		1
134		714		1
134		718		1
134		719		1
134		730		1
134		732		1
134		733		1
134		735		1
134		738		1
134		742		1
134		745		1
134		746		1
134		748		1
134		749		1
134		751		1
134		764		1
134		771		1
134		773		1
134		775		1
134		776		1
134		778		1
134		791		1
134		794		1
134		807		1
134		811		1
134		821		1
134		836		1
134		841		1
134		850		1
134		852		1
134		853		1
134		854		1
134		855		1
134		868		1
134		872		1
134		875		1
134		877		1
134		878		1
134		882		1
134		892		1
134		899		1
134		902		1
134		905		1
134		920		1
134		922		1
134		933		1
134		934		1
134		941		1
134		942		1
134		953		1
134		954		1
134		963		1
134		965		1
134		966		1
134		969		1
134		975		1
134		980		1
134		983		1
134		984		1
134		988		1
134		989		1
134		990		1
134		992		1
134		993		1
134		996		1
134		997		1
134		1003		1
134		1004		1
134		1006		1
134		1009		1
134		1036		1
134		1044		1
134		1045		1
134		1049		1
134		1057		1
134		1059		1
134		1069		1
134		1072		1
134		1079		1
134		1089		1
134		1091		1
134		1099		1
134		1100		1
134		1101		1
134		1109		1
134		1116		1
134		1123		1
134		1124		1
134		1125		1
134		1128		1
134		1129		1
134		1133		1
134		1138		1
134		1139		1
134		1140		1
134		1141		1
134		1151		1
134		1159		1
134		1163		1
134		1166		1
134		1168		1
134		1169		1
134		1180		1
134		1184		1
134		1188		1
134		1189		1
134		1192		1
134		1194		1
134		1198		1
134		1200		1
134		1201		1
134		1203		1
134		1206		1
134		1217		1
134		1218		1
134		1220		1
134		1232		1
134		1236		1
134		1239		1
134		1240		1
134		1241		1
134		1242		1
134		1249		1
134		1252		1
134		1257		1
134		1262		1
134		1273		1
134		1280		1
134		1282		1
134		1285		1
134		1288		1
134		1296		1
134		1297		1
134		1298		1
134		1304		1
134		1308		1
134		1311		1
134		1314		1
134		1315		1
134		1317		1
134		1324		1
134		1327		1
134		1338		1
134		1341		1
134		1348		1
134		1353		1
134		1357		1
134		1358		1
134		1365		1
134		1367		1
134		1370		1
134		1371		1
134		1373		1
134		1383		1
134		1388		1
134		1393		1
135		1019		20
135		1017		17
135		1013		14
135		739		13
135		827		13
135		928		13
135		1024		13
135		1028		13
135		1015		12
135		1025		12
135		760		11
135		1018		11
135		234		10
135		766		10
135		891		10
135		1012		10
135		1035		10
135		1214		10
135		820		9
135		825		9
135		950		9
135		1020		9
135		1026		9
135		1122		9
135		685		8
135		704		8
135		740		8
135		823		8
135		856		8
135		857		8
135		951		8
135		1097		8
135		29		7
135		225		7
135		522		7
135		767		7
135		822		7
135		888		7
135		897		7
135		1023		7
135		1029		7
135		1031		7
135		1127		7
135		782		6
135		887		6
135		932		6
135		935		6
135		957		6
135		986		6
135		1014		6
135		1016		6
135		1021		6
135		1066		6
135		1119		6
135		1120		6
135		1121		6
135		1131		6
135		1172		6
135		1177		6
135		49		5
135		99		5
135		195		5
135		206		5
135		212		5
135		222		5
135		329		5
135		400		5
135		413		5
135		455		5
135		466		5
135		567		5
135		572		5
135		634		5
135		644		5
135		769		5
135		772		5
135		858		5
135		863		5
135		866		5
135		871		5
135		889		5
135		927		5
135		959		5
135		1027		5
135		1034		5
135		1052		5
135		1053		5
135		1173		5
135		1178		5
135		1292		5
135		1352		5
135		47		4
135		78		4
135		84		4
135		123		4
135		165		4
135		173		4
135		179		4
135		300		4
135		330		4
135		369		4
135		442		4
135		443		4
135		484		4
135		493		4
135		494		4
135		496		4
135		503		4
135		518		4
135		576		4
135		588		4
135		614		4
135		642		4
135		645		4
135		658		4
135		666		4
135		688		4
135		741		4
135		743		4
135		753		4
135		761		4
135		763		4
135		806		4
135		816		4
135		821		4
135		826		4
135		828		4
135		830		4
135		836		4
135		885		4
135		894		4
135		903		4
135		937		4
135		948		4
135		952		4
135		956		4
135		999		4
135		1022		4
135		1037		4
135		1046		4
135		1051		4
135		1068		4
135		1070		4
135		1075		4
135		1080		4
135		1145		4
135		1146		4
135		1153		4
135		1161		4
135		1164		4
135		1174		4
135		1185		4
135		1209		4
135		1225		4
135		1248		4
135		1264		4
135		1313		4
135		1319		4
135		1339		4
135		1344		4
135		1359		4
135		1397		4
135		1		3
135		15		3
135		35		3
135		42		3
135		54		3
135		58		3
135		68		3
135		115		3
135		121		3
135		124		3
135		140		3
135		168		3
135		186		3
135		187		3
135		189		3
135		191		3
135		197		3
135		272		3
135		273		3
135		276		3
135		304		3
135		307		3
135		315		3
135		325		3
135		334		3
135		346		3
135		354		3
135		409		3
135		417		3
135		419		3
135		426		3
135		433		3
135		434		3
135		441		3
135		454		3
135		467		3
135		477		3
135		497		3
135		500		3
135		544		3
135		552		3
135		558		3
135		610		3
135		611		3
135		632		3
135		635		3
135		678		3
135		679		3
135		699		3
135		712		3
135		713		3
135		717		3
135		744		3
135		755		3
135		801		3
135		802		3
135		824		3
135		829		3
135		831		3
135		837		3
135		838		3
135		843		3
135		845		3
135		846		3
135		847		3
135		859		3
135		862		3
135		869		3
135		912		3
135		915		3
135		946		3
135		954		3
135		984		3
135		997		3
135		1008		3
135		1030		3
135		1032		3
135		1039		3
135		1040		3
135		1050		3
135		1062		3
135		1071		3
135		1076		3
135		1078		3
135		1090		3
135		1094		3
135		1104		3
135		1110		3
135		1114		3
135		1117		3
135		1126		3
135		1137		3
135		1176		3
135		1179		3
135		1207		3
135		1222		3
135		1234		3
135		1235		3
135		1263		3
135		1274		3
135		1289		3
135		1290		3
135		1302		3
135		1314		3
135		1337		3
135		1346		3
135		1363		3
135		1374		3
135		1387		3
135		1392		3
135		1396		3
135		1400		3
135		9		2
135		16		2
135		20		2
135		24		2
135		25		2
135		30		2
135		31		2
135		38		2
135		41		2
135		50		2
135		52		2
135		53		2
135		76		2
135		82		2
135		101		2
135		110		2
135		112		2
135		127		2
135		137		2
135		146		2
135		150		2
135		156		2
135		160		2
135		167		2
135		170		2
135		171		2
135		176		2
135		188		2
135		199		2
135		202		2
135		203		2
135		207		2
135		209		2
135		216		2
135		227		2
135		245		2
135		252		2
135		256		2
135		260		2
135		264		2
135		271		2
135		274		2
135		277		2
135		286		2
135		287		2
135		289		2
135		297		2
135		342		2
135		344		2
135		345		2
135		358		2
135		360		2
135		370		2
135		372		2
135		373		2
135		383		2
135		401		2
135		406		2
135		411		2
135		412		2
135		416		2
135		421		2
135		423		2
135		427		2
135		448		2
135		462		2
135		464		2
135		465		2
135		470		2
135		489		2
135		501		2
135		505		2
135		506		2
135		514		2
135		517		2
135		520		2
135		536		2
135		538		2
135		540		2
135		548		2
135		549		2
135		550		2
135		554		2
135		556		2
135		563		2
135		565		2
135		568		2
135		569		2
135		589		2
135		593		2
135		595		2
135		600		2
135		601		2
135		606		2
135		619		2
135		630		2
135		646		2
135		655		2
135		661		2
135		662		2
135		663		2
135		670		2
135		671		2
135		675		2
135		677		2
135		687		2
135		689		2
135		691		2
135		694		2
135		705		2
135		724		2
135		725		2
